date,open,high,low,close,volume,ma,pivot,r1,ret,cap,dailyr
2016-08-23,581.0,585.0,580.1,582.9,14703.546666666667,529.3150000000002,583.5833333333334,601.6,0.0,123521.24999999955,123521.24999999955
2016-08-24,584.35,584.85,578.75,584.0,14651.92,530.9400000000002,582.6666666666666,587.0666666666667,0.0,123521.24999999955,123521.24999999955
2016-08-25,586.8,593.95,585.0,586.0,22629.946666666667,532.8500000000001,582.5333333333333,586.5833333333333,-1236.2499999999868,122284.99999999956,122284.99999999956
2016-08-26,586.5,589.0,580.3,586.75,12959.093333333334,534.9775000000002,588.3166666666667,580.0666666666666,1527.75,123812.74999999956,123812.74999999956
2016-08-29,586.0,597.0,586.0,590.1,19975.133333333335,537.1950000000002,585.35,596.3333333333335,0.0,123812.74999999956,123812.74999999956
2016-08-30,590.75,599.15,588.6,591.55,20937.946666666667,545.9675000000001,591.0333333333333,584.7,0.0,123812.74999999956,123812.74999999956
2016-08-31,591.55,603.4,580.7,595.85,38500.89333333333,555.4400000000002,593.1,593.4666666666666,975.9499999999932,124788.69999999956,124788.69999999956
2016-09-02,401.0,405.9,396.0,398.75,13816.133333333333,554.8175000000001,593.3166666666666,605.5,0.0,124788.69999999956,124788.69999999956
2016-09-03,408.5,418.1,407.5,416.5,17707.92,554.5100000000001,400.2166666666667,790.6333333333332,0.0,124788.69999999956,124788.69999999956
2016-09-05,466.0,478.0,461.75,477.3,13041.64,551.4075,414.0333333333333,392.9333333333334,-1248.0,123540.69999999956,123540.69999999956
2016-09-06,541.5,545.9,537.1,542.25,12459.16,551.2500000000001,472.34999999999997,366.3166666666666,0.0,123540.69999999956,123540.69999999956
2016-09-08,570.4,576.0,566.8,574.3,15002.973333333333,551.4475,541.75,407.5999999999999,1236.0,124776.69999999956,124776.69999999956
2016-09-09,621.75,624.7,611.7,613.55,16586.746666666666,550.6925,572.3666666666667,516.7,-1248.0,123528.69999999956,123528.69999999956
2016-09-11,461.05,493.95,461.0,489.3,18398.28,550.6575,616.65,533.0333333333333,0.0,123528.69999999956,123528.69999999956
2016-09-12,451.7,458.0,445.55,455.65,12537.666666666666,550.99,481.4166666666667,772.3,0.0,123528.69999999956,123528.69999999956
2016-09-14,591.5,604.4,590.9,603.65,11346.533333333333,552.0249999999999,453.0666666666666,517.2833333333333,-1235.849999999983,122292.84999999958,122292.84999999958
2016-09-15,602.7,602.7,583.55,590.0,15838.8,552.0975,599.65,315.23333333333323,-791.9999999999891,121500.8499999996,121500.8499999996
2016-09-16,596.75,612.2,592.95,599.95,19112.946666666667,552.3974999999999,592.0833333333334,615.75,0.0,121500.8499999996,121500.8499999996
2016-09-19,602.95,605.95,593.0,594.6,12982.466666666667,552.7275,601.7,591.2166666666667,-1214.9999999999693,120285.84999999963,120285.84999999963
2016-09-20,598.95,599.0,589.15,594.5,13114.586666666666,553.3725,597.85,610.4000000000001,0.0,120285.84999999963,120285.84999999963
2016-09-21,596.8,600.15,594.5,598.45,13173.6,554.15,594.2166666666667,606.5500000000001,0.0,120285.84999999963,120285.84999999963
2016-09-22,610.7,611.75,590.1,590.1,16294.346666666666,554.455,597.7,593.9333333333334,0.0,120285.84999999963,120285.84999999963
2016-09-23,595.5,595.5,556.0,556.55,23320.52,552.9825,597.3166666666666,605.3000000000001,0.0,120285.84999999963,120285.84999999963
2016-09-26,559.1,559.1,545.3,547.05,19287.533333333333,550.9975,569.35,638.6333333333332,0.0,120285.84999999963,120285.84999999963
2016-09-27,551.45,554.2,538.7,542.8,13896.44,548.6324999999999,550.4833333333333,593.4000000000001,0.0,120285.84999999963,120285.84999999963
2016-09-28,543.2,550.65,540.5,549.3,16262.08,546.5199999999999,545.2333333333333,562.2666666666667,0.0,120285.84999999963,120285.84999999963
2016-09-29,553.65,554.75,523.6,541.0,22434.293333333335,543.7774999999999,546.8166666666667,549.9666666666667,0.0,120285.84999999963,120285.84999999963
2016-09-30,536.1,547.1,535.55,543.0,12465.266666666666,550.9899999999999,539.7833333333333,570.0333333333334,0.0,120285.84999999963,120285.84999999963
2016-10-02,395.9,397.95,385.35,396.0,16976.44,549.9649999999999,541.8833333333333,544.0166666666667,0.0,120285.84999999963,120285.84999999963
2016-10-03,417.5,419.9,410.95,412.55,12480.84,546.7274999999998,393.09999999999997,698.4166666666666,0.0,120285.84999999963,120285.84999999963
2016-10-05,478.55,489.0,478.2,487.0,13021.026666666667,543.9649999999999,414.46666666666664,375.24999999999994,9551.25,129837.09999999963,129837.09999999963
2016-10-06,539.7,549.1,538.3,541.25,13843.693333333333,542.3124999999999,484.73333333333335,350.7333333333333,0.0,129837.09999999963,129837.09999999963
2016-10-08,574.15,575.3,563.0,568.0,14591.773333333333,540.035,542.8833333333333,431.16666666666674,1409.7999999999831,131246.89999999962,131246.89999999962
2016-10-10,537.1,538.3,530.3,532.95,9686.8,542.2175,568.7666666666667,522.7666666666667,0.0,131246.89999999962,131246.89999999962
2016-10-11,494.5,513.5,494.25,507.5,14858.186666666666,544.8100000000001,533.85,607.2333333333333,0.0,131246.89999999962,131246.89999999962
2016-10-13,528.7,528.7,513.2,517.4,13379.906666666666,540.4975000000001,505.0833333333333,573.45,0.0,131246.89999999962,131246.89999999962
2016-10-14,520.8,525.0,516.8,521.35,10050.28,537.065,519.7666666666668,496.9666666666666,-1311.7499999999818,129935.14999999963,129935.14999999963
2016-10-17,524.8,533.8,517.1,518.45,14513.533333333333,532.99,521.0500000000001,522.7333333333336,0.0,129935.14999999963,129935.14999999963
2016-10-18,524.0,534.0,518.4,532.9,20503.426666666666,529.905,523.1166666666667,525.0000000000001,1830.0,131765.14999999962,131765.14999999962
2016-10-19,535.75,541.9,529.1,535.5,19156.32,526.955,528.4333333333334,527.8333333333334,-1317.5000000000352,130447.64999999959,130447.64999999959
2016-10-20,537.1,544.85,536.05,540.1,17076.373333333333,524.0375,535.5,527.7666666666668,0.0,130447.64999999959,130447.64999999959
2016-10-21,539.0,539.05,524.3,525.5,14202.133333333333,520.8075,540.3333333333334,534.95,0.0,130447.64999999959,130447.64999999959
2016-10-24,529.3,529.3,517.6,521.8,15365.64,519.0699999999999,529.6166666666667,556.3666666666668,0.0,130447.64999999959,130447.64999999959
2016-10-25,521.8,531.4,520.4,530.3,13081.693333333333,518.2325,522.9,541.6333333333333,0.0,130447.64999999959,130447.64999999959
2016-10-26,495.0,500.65,484.85,485.25,19744.333333333332,515.355,527.3666666666667,525.4,0.0,130447.64999999959,130447.64999999959
2016-10-27,485.0,489.45,477.45,487.0,25019.853333333333,512.24,490.25,569.8833333333333,0.0,130447.64999999959,130447.64999999959
2016-10-28,486.9,494.0,484.55,487.0,14855.906666666666,509.5400000000001,484.6333333333334,503.05,0.0,130447.64999999959,130447.64999999959
2016-11-01,410.0,423.25,407.65,418.4,16377.866666666667,503.31000000000006,488.51666666666665,484.71666666666675,0.0,130447.64999999959,130447.64999999959
2016-11-02,392.25,396.55,373.3,376.0,13356.6,502.31000000000006,416.43333333333334,569.3833333333333,0.0,130447.64999999959,130447.64999999959
2016-11-03,413.1,421.85,408.3,412.9,17750.466666666667,502.32750000000004,381.95,459.56666666666666,0.0,130447.64999999959,130447.64999999959
2016-11-04,423.9,431.7,417.5,430.1,17285.133333333335,499.4825000000001,414.3500000000001,355.59999999999997,841.3500000000026,131288.9999999996,131288.9999999996
2016-11-05,481.5,499.25,480.75,497.9,31060.28,497.31500000000005,426.4333333333334,411.20000000000016,1031.249999999986,132320.2499999996,132320.2499999996
2016-11-07,552.0,553.0,542.3,544.2,14767.493333333334,496.1250000000001,492.6333333333334,372.1166666666668,0.0,132320.2499999996,132320.2499999996
2016-11-08,567.0,574.9,567.0,570.4,13097.106666666667,497.99750000000006,546.5,442.9666666666668,0.0,132320.2499999996,132320.2499999996
2016-11-11,503.25,512.7,495.0,496.0,14773.2,497.4225,570.7666666666668,526.0,0.0,132320.2499999996,132320.2499999996
2016-11-15,497.9,503.0,476.85,480.05,16840.053333333333,495.555,501.23333333333335,646.5333333333335,0.0,132320.2499999996,132320.2499999996
2016-11-16,486.85,487.3,470.1,471.5,17826.746666666666,493.0625,486.6333333333334,525.6166666666667,0.0,132320.2499999996,132320.2499999996
2016-11-17,475.9,484.2,471.45,475.25,13853.973333333333,490.9025,476.3,503.16666666666674,0.0,132320.2499999996,132320.2499999996
2016-11-18,476.05,478.85,472.0,472.4,9027.786666666667,487.87749999999994,476.9666666666667,481.15000000000003,0.0,132320.2499999996,132320.2499999996
2016-11-21,475.9,476.5,463.05,466.25,11674.706666666667,484.41499999999996,474.4166666666667,481.9333333333334,0.0,132320.2499999996,132320.2499999996
2016-11-22,468.3,475.3,458.05,474.65,12311.093333333334,481.1424999999999,468.59999999999997,485.78333333333336,0.0,132320.2499999996,132320.2499999996
2016-11-23,474.9,482.1,469.15,479.0,11883.506666666666,478.81749999999994,469.3333333333333,479.1499999999999,-1322.9999999999427,130997.24999999965,130997.24999999965
2016-11-24,478.0,478.0,466.15,469.0,10759.96,476.17749999999995,476.75,469.51666666666665,-1310.6999999999912,129686.54999999965,129686.54999999965
2016-11-25,472.0,473.0,465.35,471.15,8618.746666666666,473.21999999999997,471.05,487.35,0.0,129686.54999999965,129686.54999999965
2016-11-28,464.6,477.5,461.3,472.75,12967.093333333334,472.59499999999997,469.8333333333333,476.75,0.0,129686.54999999965,129686.54999999965
2016-11-29,473.0,475.5,463.05,465.75,14031.893333333333,471.53249999999997,470.51666666666665,478.3666666666666,0.0,129686.54999999965,129686.54999999965
2016-11-30,466.05,471.0,462.3,468.55,20226.373333333333,470.60999999999996,468.09999999999997,477.9833333333333,0.0,129686.54999999965,129686.54999999965
2016-12-01,419.8,420.0,401.05,407.0,17935.32,470.03999999999996,467.2833333333333,473.8999999999999,0.0,129686.54999999965,129686.54999999965
2016-12-02,385.4,395.9,379.25,390.35,24040.56,470.7575,409.34999999999997,533.5166666666667,0.0,129686.54999999965,129686.54999999965
2016-12-04,430.55,436.4,429.4,434.6,11544.146666666667,471.84250000000003,388.5,439.44999999999993,0.0,129686.54999999965,129686.54999999965
2016-12-05,498.5,506.9,490.7,493.6,18836.013333333332,475.01750000000004,433.4666666666667,347.6,0.0,129686.54999999965,129686.54999999965
2016-12-07,550.7,562.05,550.5,560.0,11211.706666666667,478.12250000000006,497.0666666666666,376.2333333333334,8194.04999999992,137880.59999999957,137880.59999999957
2016-12-08,570.0,593.0,570.0,589.55,18308.853333333333,480.39,557.5166666666667,443.6333333333332,6599.500000000045,144480.09999999963,144480.09999999963
2016-12-09,600.0,600.0,588.45,594.5,16475.013333333332,481.59499999999997,584.1833333333333,545.0333333333333,-1444.0,143036.09999999963,143036.09999999963
2016-12-12,445.0,451.7,444.15,444.8,14045.093333333334,479.03499999999997,594.3166666666667,579.9166666666665,0.0,143036.09999999963,143036.09999999963
2016-12-13,446.0,454.4,442.4,453.5,13607.92,477.7075,446.88333333333327,744.4833333333335,0.0,143036.09999999963,143036.09999999963
2016-12-14,454.35,469.75,454.0,466.6,21330.893333333333,477.4625,450.09999999999997,451.36666666666656,-1430.4000000000203,141605.6999999996,141605.6999999996
2016-12-15,461.0,479.35,461.0,478.8,22437.373333333333,477.64,463.45,446.19999999999993,3144.0,144749.6999999996,144749.6999999996
2016-12-16,479.15,480.5,468.7,471.3,20689.92,477.5849999999999,473.05,465.9,-308.0,144441.6999999996,144441.6999999996
2016-12-19,469.7,472.5,466.55,468.9,9118.733333333334,477.7174999999999,473.5,477.40000000000003,0.0,144441.6999999996,144441.6999999996
2016-12-20,469.55,469.7,460.55,462.4,10347.346666666666,477.1049999999999,469.3166666666666,480.45,0.0,144441.6999999996,144441.6999999996
2016-12-21,462.75,465.45,455.35,455.8,9768.826666666666,475.9449999999999,464.2166666666667,478.0833333333332,0.0,144441.6999999996,144441.6999999996
2016-12-22,455.6,455.75,445.1,450.7,14554.973333333333,475.0299999999999,458.8666666666666,473.08333333333337,0.0,144441.6999999996,144441.6999999996
2016-12-23,449.0,449.15,436.0,436.2,17053.173333333332,473.28249999999997,450.51666666666665,472.6333333333332,0.0,144441.6999999996,144441.6999999996
2016-12-26,435.45,435.45,427.0,430.95,13146.56,471.1925,440.45,465.0333333333333,0.0,144441.6999999996,144441.6999999996
2016-12-27,431.6,438.9,431.3,435.8,10070.106666666667,469.695,431.1333333333334,453.9,0.0,144441.6999999996,144441.6999999996
2016-12-28,438.6,448.25,438.0,438.75,12438.093333333334,468.20500000000004,435.3333333333333,430.96666666666675,-1444.7999999999863,142996.89999999962,142996.89999999962
2016-12-29,441.65,445.9,437.75,445.9,11029.933333333332,470.15,441.6666666666667,432.66666666666663,865.9500000000257,143862.84999999963,143862.84999999963
2016-12-30,445.8,452.1,445.7,450.3,10151.773333333333,473.1474999999999,443.18333333333334,445.58333333333337,-1438.5,142424.34999999963,142424.34999999963
2017-01-02,467.5,479.9,460.0,475.8,12100.773333333333,475.20749999999987,449.3666666666666,440.6666666666667,-1424.8000000000125,140999.5499999996,140999.5499999996
2017-01-03,511.0,521.95,510.4,514.0,13670.666666666666,476.22749999999985,471.90000000000003,438.73333333333323,0.0,140999.5499999996,140999.5499999996
2017-01-06,512.35,515.95,505.5,510.0,12791.906666666666,473.72749999999985,515.4499999999999,433.4000000000001,-1410.1500000000153,139589.3999999996,139589.3999999996
2017-01-08,518.8,521.55,514.8,515.3,12315.08,470.0149999999999,510.48333333333335,525.3999999999999,0.0,139589.3999999996,139589.3999999996
2017-01-09,501.95,509.75,498.6,507.9,11534.306666666667,465.68499999999983,517.2166666666666,506.16666666666674,348.95000000002267,139938.3499999996,139938.3499999996
2017-01-11,524.85,543.5,524.85,536.0,24842.0,470.2449999999999,505.4166666666667,535.8333333333331,-1399.1000000000374,138539.24999999956,138539.24999999956
2017-01-12,539.4,539.9,531.9,533.75,13377.533333333333,474.2574999999999,534.7833333333333,485.98333333333335,-1384.799999999987,137154.44999999958,137154.44999999958
2017-01-13,457.45,475.2,455.2,472.0,19463.18666666667,474.52749999999986,535.1833333333333,537.6666666666666,0.0,137154.44999999958,137154.44999999958
2017-01-16,472.35,480.45,468.45,477.2,16398.97333333333,474.44749999999993,467.4666666666667,615.1666666666665,0.0,137154.44999999958,137154.44999999958
2017-01-17,476.95,488.2,476.95,485.6,17900.253333333334,475.1625,475.3666666666666,466.4833333333334,2220.1999999999853,139374.64999999956,139374.64999999956
2017-01-18,487.2,491.6,483.25,487.0,15023.346666666666,476.0675,483.5833333333333,473.78333333333325,-1394.2499999999918,137980.39999999956,137980.39999999956
2017-01-19,486.0,487.7,479.35,480.7,13162.04,476.9825000000001,487.2833333333333,483.91666666666663,-933.7999999999815,137046.59999999957,137046.59999999957
2017-01-20,455.0,461.4,448.0,448.8,23712.373333333333,476.63250000000005,482.5833333333333,495.2166666666666,0.0,137046.59999999957,137046.59999999957
2017-01-23,445.35,448.95,441.3,445.0,22677.68,476.3475,452.73333333333335,517.1666666666666,0.0,137046.59999999957,137046.59999999957
2017-01-24,447.1,452.5,445.45,452.0,14264.613333333333,477.1375,445.0833333333333,464.1666666666667,0.0,137046.59999999957,137046.59999999957
2017-01-25,452.1,465.0,452.1,464.4,24364.386666666665,478.80999999999995,449.98333333333335,444.71666666666664,-1370.399999999987,135676.19999999958,135676.19999999958
2017-01-27,466.15,478.75,465.3,472.0,14803.946666666667,480.62,460.5,447.8666666666667,-1356.599999999978,134319.5999999996,134319.5999999996
2017-01-30,472.0,476.5,470.9,471.45,11495.933333333332,482.255,472.01666666666665,455.7,-1342.899999999953,132976.69999999963,132976.69999999963
2017-01-31,471.9,471.9,464.35,466.0,14071.72,483.26000000000005,472.95,473.1333333333333,0.0,132976.69999999963,132976.69999999963
2017-02-01,451.4,452.0,441.25,446.65,9242.653333333334,483.07750000000004,467.4166666666667,481.54999999999995,0.0,132976.69999999963,132976.69999999963
2017-02-02,476.25,486.0,474.0,483.0,14774.986666666666,483.4375000000001,446.6333333333334,493.58333333333337,0.0,132976.69999999963,132976.69999999963
2017-02-03,515.1,519.8,503.7,507.5,13586.72,483.11250000000007,481.0,419.26666666666677,0.0,132976.69999999963,132976.69999999963
2017-02-05,509.95,513.05,501.8,506.8,13177.346666666666,482.95250000000004,510.3333333333333,458.3,-387.2000000000055,132589.49999999962,132589.49999999962
2017-02-06,511.95,512.7,506.35,507.5,8811.04,482.5625000000001,507.21666666666664,518.8666666666666,0.0,132589.49999999962,132589.49999999962
2017-02-08,518.0,524.0,512.65,513.6,10607.546666666667,482.84750000000014,508.8500000000001,508.08333333333326,0.0,132589.49999999962,132589.49999999962
2017-02-11,533.5,538.0,526.35,536.65,15518.173333333334,482.8800000000001,516.75,505.0500000000002,-1325.6999999999666,131263.79999999967,131263.79999999967
2017-02-13,492.7,493.8,487.05,490.9,13802.413333333334,480.73750000000007,533.6666666666666,507.15,0.0,131263.79999999967,131263.79999999967
2017-02-14,490.5,491.2,482.1,486.3,11130.186666666666,481.45250000000004,490.5833333333333,580.2833333333333,0.0,131263.79999999967,131263.79999999967
2017-02-15,488.0,493.4,483.8,489.0,13332.36,482.0425,486.5333333333333,499.0666666666666,0.0,131263.79999999967,131263.79999999967
2017-02-16,490.55,494.35,486.6,493.2,12617.8,482.4225,488.73333333333335,489.2666666666666,-1313.0000000000114,129950.79999999965,129950.79999999965
2017-02-17,502.0,504.0,487.4,488.95,18552.293333333335,482.5200000000001,491.3833333333334,490.8666666666667,0.0,129950.79999999965,129950.79999999965
2017-02-20,488.9,490.6,479.65,479.9,18374.826666666668,482.48,493.45,495.3666666666668,0.0,129950.79999999965,129950.79999999965
2017-02-21,481.9,509.05,481.9,506.75,18973.946666666667,485.37750000000005,483.3833333333334,507.25,0.0,129950.79999999965,129950.79999999965
2017-02-22,508.5,527.95,508.0,524.15,20316.586666666666,489.33500000000004,499.23333333333335,484.8666666666668,6500.0,136450.79999999964,136450.79999999964
2017-02-23,525.0,530.0,518.1,524.55,15827.226666666667,492.9625,520.0333333333333,490.4666666666667,2605.800000000041,139056.5999999997,139056.5999999997
2017-02-27,525.05,525.05,507.3,509.1,13550.453333333333,495.19750000000005,524.2166666666666,521.9666666666666,0.0,139056.5999999997,139056.5999999997
2017-02-28,509.95,512.5,504.6,506.0,10175.346666666666,496.89750000000004,513.8166666666666,541.1333333333332,0.0,139056.5999999997,139056.5999999997
2017-03-01,448.85,457.8,443.55,454.95,13311.906666666666,496.07250000000005,507.7,523.0333333333332,0.0,139056.5999999997,139056.5999999997
2017-03-02,483.5,492.5,480.3,489.9,16266.12,497.26750000000004,452.09999999999997,571.8499999999999,0.0,139056.5999999997,139056.5999999997
2017-03-03,508.5,515.0,506.25,513.6,9441.0,500.61500000000007,487.5666666666666,423.8999999999999,-1390.8000000000527,137665.79999999964,137665.79999999964
2017-03-04,494.9,503.7,491.4,500.55,15233.32,501.4925,511.6166666666666,468.8833333333332,0.0,137665.79999999964,137665.79999999964
2017-03-05,507.2,507.2,500.0,500.5,15341.52,501.14250000000004,498.54999999999995,531.8333333333333,0.0,137665.79999999964,137665.79999999964
2017-03-07,517.25,521.7,515.0,517.0,9903.68,501.65250000000003,502.56666666666666,497.0999999999999,0.0,137665.79999999964,137665.79999999964
2017-03-08,516.0,516.0,504.9,505.4,9861.266666666666,501.5475,517.9,490.1333333333333,-1376.8999999999776,136288.89999999967,136288.89999999967
2017-03-10,513.05,517.0,504.2,506.9,12106.826666666666,501.2125,508.76666666666665,530.9,0.0,136288.89999999967,136288.89999999967
2017-03-11,535.35,545.65,534.5,540.3,16402.32,501.395,509.3666666666666,513.3333333333333,-170.39999999997417,136118.4999999997,136118.4999999997
2017-03-14,522.6,525.15,509.8,511.0,16180.56,502.4,540.15,484.23333333333323,0.0,136118.4999999997,136118.4999999997
2017-03-15,515.3,515.75,509.05,511.75,14983.346666666666,503.6725,515.3166666666667,570.5,0.0,136118.4999999997,136118.4999999997
2017-03-16,513.0,516.8,511.5,513.05,13724.826666666666,504.875,512.1833333333333,521.5833333333335,0.0,136118.4999999997,136118.4999999997
2017-03-17,515.4,518.95,512.0,515.45,19368.586666666666,505.9875,513.7833333333333,512.8666666666666,-1361.4000000000515,134757.09999999966,134757.09999999966
2017-03-20,516.75,518.25,501.3,502.5,11255.8,506.66499999999996,515.4666666666667,515.5666666666666,0.0,134757.09999999966,134757.09999999966
2017-03-21,499.3,499.65,486.2,489.0,16609.986666666668,507.12,507.34999999999997,529.6333333333334,0.0,134757.09999999966,134757.09999999966
2017-03-22,484.95,502.35,484.0,485.5,18734.84,506.0575,491.6166666666666,528.5,0.0,134757.09999999966,134757.09999999966
2017-03-23,488.4,492.0,483.0,487.8,13683.346666666666,504.23999999999995,490.6166666666666,499.23333333333323,0.0,134757.09999999966,134757.09999999966
2017-03-24,491.0,495.6,484.9,489.2,12648.493333333334,502.4725,487.59999999999997,498.23333333333323,0.0,134757.09999999966,134757.09999999966
2017-03-27,488.0,493.2,483.55,487.0,14259.853333333333,501.3675,489.90000000000003,490.29999999999995,0.0,134757.09999999966,134757.09999999966
2017-03-28,492.35,505.0,490.3,504.25,16872.44,501.28000000000003,487.9166666666667,496.25000000000006,-1347.2000000000191,133409.89999999964,133409.89999999964
2017-03-29,506.0,513.0,501.0,502.55,18231.533333333333,503.65999999999997,499.84999999999997,485.53333333333336,-1333.9999999999736,132075.89999999967,132075.89999999967
2017-03-30,496.5,504.0,495.0,498.35,16126.546666666667,504.0825,505.51666666666665,498.69999999999993,-1320.9000000000142,130754.99999999967,130754.99999999967
2017-03-31,499.7,503.7,488.95,490.8,11402.546666666667,502.94249999999994,499.1166666666666,516.0333333333333,0.0,130754.99999999967,130754.99999999967
2017-04-01,457.15,460.0,452.2,454.1,10349.586666666666,500.62,494.48333333333335,509.28333333333325,0.0,130754.99999999967,130754.99999999967
2017-04-05,504.7,521.8,502.0,518.0,19027.68,501.495,455.4333333333334,536.7666666666667,0.0,130754.99999999967,130754.99999999967
2017-04-07,515.95,517.55,506.55,507.7,10328.733333333334,501.03000000000003,513.9333333333333,408.8666666666668,-1307.8999999999896,129447.09999999967,129447.09999999967
2017-04-08,506.2,510.8,505.0,508.0,11410.8,501.16,510.59999999999997,521.3166666666666,0.0,129447.09999999967,129447.09999999967
2017-04-09,506.25,509.0,499.7,502.0,10020.706666666667,500.9150000000001,507.93333333333334,516.1999999999999,0.0,129447.09999999967,129447.09999999967
2017-04-10,507.4,510.9,504.75,505.9,11031.36,499.19500000000005,503.56666666666666,516.1666666666667,0.0,129447.09999999967,129447.09999999967
2017-04-12,536.75,540.6,529.8,537.0,9198.426666666666,500.49500000000006,507.18333333333334,502.3833333333333,0.0,129447.09999999967,129447.09999999967
2017-04-13,507.0,511.25,502.9,507.85,12067.893333333333,500.30000000000007,535.8000000000001,484.5666666666667,0.0,129447.09999999967,129447.09999999967
2017-04-17,506.8,509.0,501.25,501.75,9479.04,499.7350000000001,507.3333333333333,568.7000000000002,0.0,129447.09999999967,129447.09999999967
2017-04-18,505.65,508.95,498.0,498.3,11986.08,498.87750000000005,504.0,513.4166666666666,0.0,129447.09999999967,129447.09999999967
2017-04-19,498.25,501.45,488.3,498.6,14798.0,498.68250000000006,501.75,510.0,0.0,129447.09999999967,129447.09999999967
2017-04-20,496.5,499.0,487.1,488.3,14284.773333333333,498.64750000000004,496.1166666666666,515.2,0.0,129447.09999999967,129447.09999999967
2017-04-21,492.0,497.0,483.35,486.0,14957.32,498.6725,491.4666666666667,505.1333333333332,0.0,129447.09999999967,129447.09999999967
2017-04-24,487.2,503.5,481.0,497.05,19622.946666666667,499.13500000000005,488.7833333333333,499.58333333333337,0.0,129447.09999999967,129447.09999999967
2017-04-25,501.0,519.25,495.3,518.6,16511.213333333333,500.605,493.84999999999997,496.5666666666666,11982.250000000018,141429.3499999997,141429.3499999997
2017-04-26,519.0,525.0,508.5,516.2,17084.346666666668,502.06500000000005,511.05,492.3999999999999,0.0,141429.3499999997,141429.3499999997
2017-04-27,522.7,522.7,503.4,508.6,20823.106666666667,502.2825000000001,516.5666666666667,513.6,0.0,141429.3499999997,141429.3499999997
2017-04-28,508.1,515.0,504.6,509.0,13968.813333333334,502.60500000000013,511.5666666666666,529.7333333333335,0.0,141429.3499999997,141429.3499999997
2017-05-01,455.45,463.9,453.25,457.1,12177.96,500.54250000000013,509.5333333333333,518.5333333333332,0.0,141429.3499999997,141429.3499999997
2017-05-04,502.0,510.55,498.85,507.0,15474.413333333334,501.35250000000013,458.0833333333333,565.8166666666666,0.0,141429.3499999997,141429.3499999997
2017-05-05,522.0,522.0,502.65,503.4,16028.453333333333,503.8175000000001,505.4666666666667,417.3166666666666,0.0,141429.3499999997,141429.3499999997
2017-05-06,507.25,516.75,507.0,513.8,9763.826666666666,503.6075000000001,509.3500000000001,508.2833333333334,0.0,141429.3499999997,141429.3499999997
2017-05-07,507.75,515.4,507.75,515.0,9044.48,503.9725,512.5166666666667,511.70000000000016,-1413.299999999977,140016.0499999997,140016.0499999997
2017-05-09,503.0,506.6,501.5,501.6,9829.746666666666,503.65250000000003,512.7166666666667,517.2833333333333,0.0,140016.0499999997,140016.0499999997
2017-05-10,506.05,507.8,497.5,501.05,18912.773333333334,503.605,503.23333333333335,523.9333333333334,0.0,140016.0499999997,140016.0499999997
2017-05-12,535.15,537.75,530.75,533.3,10036.973333333333,504.975,502.1166666666666,508.9666666666667,-1399.9999999999204,138616.04999999978,138616.04999999978
2017-05-15,505.8,508.5,498.45,500.0,16007.586666666666,503.125,533.9333333333333,473.48333333333323,0.0,138616.04999999978,138616.04999999978
2017-05-16,502.2,504.5,493.5,502.05,15568.72,502.8349999999999,502.31666666666666,569.4166666666665,0.0,138616.04999999978,138616.04999999978
2017-05-17,501.0,506.75,498.8,502.0,13528.68,502.84749999999997,500.01666666666665,511.1333333333333,0.0,138616.04999999978,138616.04999999978
2017-05-18,497.3,499.1,490.25,492.85,19246.933333333334,502.575,502.51666666666665,501.2333333333333,0.0,138616.04999999978,138616.04999999978
2017-05-19,494.7,503.8,494.6,501.9,17343.213333333333,502.73999999999995,494.06666666666666,514.7833333333333,0.0,138616.04999999978,138616.04999999978
2017-05-22,504.3,507.4,500.0,502.0,11401.453333333333,503.425,500.1000000000001,493.5333333333333,-1385.9999999999213,137230.04999999987,137230.04999999987
2017-05-23,502.3,506.0,495.5,500.5,17228.56,504.15,503.1333333333334,500.20000000000016,-1371.7999999999836,135858.24999999988,135858.24999999988
2017-05-24,502.5,504.65,495.15,498.25,20838.106666666667,504.21000000000004,500.6666666666667,510.76666666666677,0.0,135858.24999999988,135858.24999999988
2017-05-25,502.3,509.85,495.85,507.85,15071.786666666667,503.6725,499.34999999999997,506.1833333333334,-182.05000000000376,135676.19999999987,135676.19999999987
2017-05-26,507.0,513.0,505.0,510.5,12989.013333333334,503.3875,504.5166666666667,502.8499999999999,2865.2000000000085,138541.39999999988,138541.39999999988
2017-05-29,512.1,515.0,502.2,507.45,12392.76,503.33000000000004,509.5,504.0333333333334,248.50000000001614,138789.8999999999,138789.8999999999
2017-05-30,505.8,516.95,503.65,514.05,9957.24,503.5825,508.2166666666667,516.8,0.0,138789.8999999999,138789.8999999999
2017-05-31,513.8,516.0,509.6,514.05,10756.053333333333,506.42999999999995,511.55,512.7833333333334,502.35000000001344,139292.2499999999,139292.2499999999
2017-06-01,459.4,461.8,454.1,454.25,10997.413333333334,503.7924999999999,513.2166666666666,513.5,0.0,139292.2499999999,139292.2499999999
2017-06-02,492.9,500.2,492.9,499.0,14179.266666666666,503.57249999999993,456.7166666666667,572.3333333333331,0.0,139292.2499999999,139292.2499999999
2017-06-03,514.45,520.8,512.3,518.75,9887.533333333333,503.82,497.3666666666666,420.5333333333334,1979.09999999995,141271.34999999986,141271.34999999986
